177.21.224.1310172.31.69.250335702306,177.21.224.131,3357,172.31.69.25,23,6,1518773882.0,24,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83333.33333333333,24.0,0.0,24.0,24.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,41666.666666666664,41666.666666666664,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,58856,0,0,20,0,0,0,0,0,0,0,0,0
8.6.0.108.0.6.4000000,8.6.0.1,0,8.0.6.4,0,0,1518774595.0,112639807,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0266335683618492,5.6319903507,112.42997820866105,5.631998307,5.631982407,1.1263980708,5.6319903507,112.42997820866105,5.631998307,5.631982407,0,0,0,0,0,0,0,0,0,0,0,0.0266335683618492,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.5939275384075014,1.073943452001183015,1.518785451361676015,5.631982407,0
177.21.224.1310172.31.69.250335702306,177.21.224.131,3357,172.31.69.25,23,6,1518774678.0,22,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90909.09090909091,22.0,0.0,22.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,45454.545454545456,45454.545454545456,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,58856,0,0,20,0,0,0,0,0,0,0,0,0
8.6.0.108.0.6.4000000,8.6.0.1,0,8.0.6.4,0,0,1518774764.0,112640246,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.026633464561148065,5.632012307,123.03657992645927,5.63202107,5.632003607,1.1264024608,5.632012307,123.03657992645927,5.63202107,5.632003607,0,0,0,0,0,0,0,0,0,0,0,0.026633464561148065,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.593928383209014,1.073943571473857015,1.518785620321764015,5.632003607,0
172.31.69.25091.189.95.8303615808006,172.31.69.25,36158,91.189.95.83,80,6,1518774960.0,260500,16,16,217.0,24171.0,217.0,0.0,13.562499999999998,54.24999999999999,4344.0,0.0,1510.6875,993.7161713319688,93619.96161228407,122.84069097888676,8403.225806451614,25865.7052184415,88584.0,3.0,260264.0,17350.933333333334,35613.14724421439,88611.0,14.0,171916.0,11461.066666666666,29840.04076612178,85363.0,15.0,0,0,0,0,520,520,61.42034548944338,61.42034548944338,0.0,4344.0,739.0303030303029,1020.8838537282438,1042203.8428030304,1,2,0,2,31,0,0,0,1.0,762.125,13.5625,1510.6875,0,0,0,0,15,141969,0,6,0,755,26883,119,1,32,0,0,0,0,1.5187857607518485015,61110.726182940045,1.518785760823172015,1.518785760562945015,0
172.31.69.25091.189.95.8303615808006,172.31.69.25,36158,91.189.95.83,80,6,1518774960.0,198326,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,10.084406482256487,198326.0,0.0,198326.0,198326.0,198326.0,198326.0,0.0,198326.0,198326.0,0,0,0,0,0,0,0,0,0,64,0,10.084406482256487,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,595,0,0,32,0,0,0,0,0,0,0,0,0
172.31.69.25091.189.95.8303616208006,172.31.69.25,36162,91.189.95.83,80,6,1518774961.0,340364,24,24,255.0,45734.0,255.0,0.0,10.624999999999998,52.051657034142536,5792.0,0.0,1905.5833333333333,1242.856314640023,135117.1099176176,141.0254903573821,7241.787234042555,23663.535106495714,86029.0,3.0,257674.0,11203.217391304348,29014.698135688715,86115.0,10.0,255804.0,11121.913043478264,28805.553034587938,86179.0,10.0,0,0,0,0,776,776,70.51274517869105,70.51274517869105,0.0,5792.0,938.5510204081633,1287.6000132873899,1657913.7942176864,1,2,0,4,47,0,0,0,1.0,958.1041666666666,10.625,1905.5833333333333,0,0,0,0,23,179887,0,5,0,952,26883,119,1,32,0,0,0,0,1.5187857612654928015,58909.10726749111,1.518785761315809015,1.518785761058162015,0
172.31.69.25091.189.95.8303616208006,172.31.69.25,36162,91.189.95.83,80,6,1518774961.0,840596,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,2.379264236327558,840596.0,0.0,840596.0,840596.0,840596.0,840596.0,0.0,840596.0,840596.0,0,0,0,0,0,0,0,0,0,64,0,2.379264236327558,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,852,0,0,32,0,0,0,0,0,0,0,0,0
172.31.69.25091.189.88.14904334008006,172.31.69.25,43340,91.189.88.149,80,6,1518774960.0,1677127,59,55,733.0,107578.0,261.0,0.0,12.423728813559322,54.318410986175955,2896.0,0.0,1955.9636363636366,830.0861392971206,64581.27500183349,67.97338543831206,14841.831858407077,95108.5836102894,997521.0,3.0,1677127.0,28915.98275862069,131761.25402867954,997521.0,7.0,593189.0,10984.981481481482,27891.01423126644,153682.0,10.0,0,0,0,0,1904,1768,35.179208253161505,32.79417718515056,0.0,2896.0,941.8347826086955,1130.8906048699257,1278913.5601830666,1,3,0,10,112,0,0,0,0.0,950.0964912280701,12.423728813559322,1955.9636363636364,0,0,0,0,56,182651,0,6,0,943,26883,252,3,32,0,0,0,0,1.518785761885566015,161462.39718922594,1.518785762237396015,1.518785760646712015,0
172.31.69.25052.15.155.23204384808006,172.31.69.25,43848,52.15.155.232,80,6,1518774960.0,1676473,207,889,1759.0,1566268.0,273.0,0.0,8.497584541062805,45.70078650681099,8688.0,0.0,1761.8312710911132,870.3020009455606,935313.0053391852,653.7534454774994,1531.0255707762556,44256.82144247711,1458530.0,2.0,1676473.0,8138.218446601943,101974.31025348493,1458530.0,13.0,217057.0,244.43355855855884,4586.4495615561855,135528.0,3.0,0,0,0,0,6632,28456,123.47350658197298,530.2799388955265,0.0,8688.0,1429.3773928896978,1042.5424669531978,1086894.7954008596,1,2,0,21,1095,0,0,0,4.0,1430.6815693430658,8.497584541062801,1761.8312710911136,0,0,0,0,895,7227296,0,1,0,1429,26883,269,7,32,0,0,0,0,1.5187857607188002015,65321.147832682334,1.518785760781067015,1.518785760563179015,0
8.6.0.108.0.6.4000000,8.6.0.1,0,8.0.6.4,0,0,1518774932.0,112640552,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.026633392208518295,5.632027607,43.840620433565945,5.632030707,5.632024507,1.1264055208,5.632027607,43.840620433565945,5.632030707,5.632024507,0,0,0,0,0,0,0,0,0,0,0,0.026633392208518295,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.59392922801268014,1.0739436909468436015,1.518785789282291015,5.632024507,0
8.6.0.108.0.6.4000000,8.6.0.1,0,8.0.6.4,0,0,1518775101.0,112640757,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.026633343737205176,5.6320378507,6.363961030678928,5.632038307,5.632037407,1.1264075708,5.6320378507,6.363961030678928,5.632038307,5.632037407,0,0,0,0,0,0,0,0,0,0,0,0.026633343737205176,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.593930072817705014,1.0739438104201209015,1.518785958243158015,5.632038307,0
8.6.0.108.0.6.4000000,8.6.0.1,0,8.0.6.4,0,0,1518775270.0,112641141,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.026633252942634876,5.6320570507,211.4249275747777,5.63207207,5.632042107,1.1264114108,5.6320570507,211.4249275747777,5.63207207,5.632042107,0,0,0,0,0,0,0,0,0,0,0,0.026633252942634876,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.59393091762546014,1.0739439298939256015,1.518786127204671015,5.632042107,0
172.31.69.250172.31.69.1068067017,172.31.69.25,68,172.31.69.1,67,17,1518774130.0,685,1,1,300.0,329.0,300.0,300.0,300.0,0.0,329.0,329.0,329.0,0.0,918248.1751824818,2919.7080291970806,685.0,0.0,685.0,685.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,1459.8540145985403,1459.8540145985403,300.0,329.0,309.6666666666667,16.743157806499145,280.3333333333333,0,0,0,0,0,0,0,0,1.0,464.5,300.0,329.0,0,0,0,0,0,0,0,150,0,164,0,0,0,8,0,0,0,0,0,0,0,0,0
8.6.0.108.0.6.4000000,8.6.0.1,0,8.0.6.4,0,0,1518775439.0,112640905,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.02663330874339122,5.6320452507,101.1162697096763,5.632052407,5.632038107,1.1264090508,5.6320452507,101.1162697096763,5.632052407,5.632038107,0,0,0,0,0,0,0,0,0,0,0,0.02663330874339122,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.593931762431315014,1.0739440493675719015,1.518786296165882015,5.632038107,0
177.21.224.1310172.31.69.250335702306,177.21.224.131,3357,172.31.69.25,23,6,1518774924.0,23,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86956.52173913043,23.0,0.0,23.0,23.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,43478.260869565216,43478.260869565216,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,58856,0,0,20,0,0,0,0,0,0,0,0,0
211.225.86.1720172.31.69.2505414402206,211.225.86.172,54144,172.31.69.25,22,6,1518775767.0,2161996,14,10,2177.0,1385.0,1448.0,0.0,155.50000000000006,395.97566941572404,976.0,0.0,138.50000000000003,306.35971957451875,1647.5516143415623,11.100853100560778,93999.82608695653,131873.27187377907,300059.0,7.0,2161996.0,166307.3846153846,145843.17101972838,319683.0,7.0,1869331.0,207703.4444444444,157964.14297089,391025.0,70.0,0,0,0,0,456,328,6.475497641993788,4.625355458566991,0.0,1448.0,142.48,347.96409297512287,121079.00999999997,1,2,0,11,23,0,0,0,0.0,148.41666666666666,155.5,138.5,0,0,0,0,12,2254,0,90,0,57,29200,255,7,32,0,0,0,0,1.5187865679492465015,562766.0851695389,1.518786568914972015,1.518786567046506015,0
211.225.86.1720172.31.69.2505414602206,211.225.86.172,54146,172.31.69.25,22,6,1518775767.0,2158562,14,10,2177.0,1385.0,1448.0,0.0,155.50000000000006,395.97566941572404,976.0,0.0,138.50000000000003,306.35971957451875,1650.1726612439209,11.118513158297052,93850.52173913043,131661.73201596082,299540.0,6.0,2158562.0,166043.23076923078,146062.24162444918,320676.0,27.0,1867185.0,207465.0,157930.0987858236,398465.0,48.0,0,0,0,0,456,328,6.485799342339947,4.632713815957105,0.0,1448.0,142.48,347.96409297512287,121079.00999999997,1,2,0,11,23,0,0,0,0.0,148.41666666666666,155.5,138.5,0,0,0,0,12,2257,0,90,0,57,29200,255,7,32,0,0,0,0,1.5187865679567615015,561679.8886746477,1.518786568922674015,1.518786567056336015,0
8.6.0.108.0.6.4000000,8.6.0.1,0,8.0.6.4,0,0,1518775608.0,112641080,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.02663326736568932,5.63205407,26.870057685088806,5.632055907,5.632052107,1.126410808,5.63205407,26.870057685088806,5.632055907,5.632052107,0,0,0,0,0,0,0,0,0,0,0,0.02663326736568932,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.59393260723949014,1.0739441688412381015,1.518786465127339015,5.632055907,0
8.6.0.108.0.6.4000000,8.6.0.1,0,8.0.6.4,0,0,1518775777.0,112641107,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.026633260981712474,5.6320553507,27.577164466275352,5.632057307,5.632053407,1.1264110708,5.6320553507,27.577164466275352,5.632057307,5.632053407,0,0,0,0,0,0,0,0,0,0,0,0.026633260981712474,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.59393345204762014,1.073944288315185015,1.51878663408899015,5.632053407,0
8.6.0.108.0.6.4000000,8.6.0.1,0,8.0.6.4,0,0,1518775946.0,112641162,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.026633247977324668,5.632058107,118.79393923933998,5.632066507,5.632049707,1.1264116208,5.632058107,118.79393923933998,5.632066507,5.632049707,0,0,0,0,0,0,0,0,0,0,0,0.026633247977324668,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.593934296856675014,1.0739444077892796015,1.518786803050838015,5.632049707,0
172.31.69.250131.202.242.19302203560506,172.31.69.25,22,131.202.242.193,35605,6,1518773660.0,54051783,141,160,11888.0,4288.0,544.0,64.0,84.31205673758863,52.26322590663713,64.0,0.0,26.799999999999994,31.673809191179473,299.26857361948635,5.568733967573281,180172.61,940706.0740519072,1.297193207,5.0,5.400910207,385779.29999999993,1371221.6159675233,1.305433907,27.0,5.397368107,339457.11320754705,1273715.7405442265,1.297193207,5.0,1,0,0,0,2820,3200,2.608609599428015,2.9601243681452654,0.0,544.0,53.77483443708609,51.22838864466308,2624.347803128645,0,0,0,208,301,0,0,0,1.0,53.95348837209303,84.31205673758865,26.8,0,0,0,0,26,773,0,39,0,14,255,253,140,20,0,0,0,0,1.5187844901650075015,1.489924980754309507,1.51878451488884015,1.518784460837323015,0
8.6.0.108.0.6.4000000,8.6.0.1,0,8.0.6.4,0,0,1518776115.0,112641202,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.02663323851959605,5.632060107,77.78174593052023,5.632065607,5.632054607,1.1264120208,5.632060107,77.78174593052023,5.632065607,5.632054607,0,0,0,0,0,0,0,0,0,0,0,0.02663323851959605,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.593935141665185014,1.0739445272631755015,1.518786972012491015,5.632054607,0
8.6.0.108.0.6.4000000,8.6.0.1,0,8.0.6.4,0,0,1518776284.0,112641133,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.02663325483418211,5.6320566507,38.890872965260115,5.632059407,5.632053907,1.1264113308,5.6320566507,38.890872965260115,5.632059407,5.632053907,0,0,0,0,0,0,0,0,0,0,0,0.02663325483418211,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.59393598647379014,1.0739446467370864015,1.518787140974164015,5.632059407,0
223.190.81.2350172.31.69.2506028702206,223.190.81.235,60287,172.31.69.25,22,6,1518776527.0,3637974,14,12,1239.0,2273.0,744.0,0.0,88.50000000000001,202.3974574179003,976.0,0.0,189.41666666666666,347.6425694022613,965.3724847951086,7.146835024109573,145518.96000000002,191869.96792782174,719736.0,12.0,3637974.0,279844.1538461539,193407.40708921765,719736.0,179.0,3333691.0,303062.8181818182,328467.3821224318,1064035.0,75.0,0,0,0,0,456,392,3.848295782212847,3.298539241896726,0.0,976.0,130.0740740740741,273.53285921663064,74820.22507122507,1,2,0,13,25,0,0,0,0.0,135.07692307692307,88.5,189.41666666666666,0,0,0,0,6,1751,0,47,0,87,14600,233,7,32,0,0,0,0,1.5187873285967285015,1128984.5230083582,1.518787330438157015,1.518787327104835015,0
8.6.0.108.0.6.4000000,8.6.0.1,0,8.0.6.4,0,0,1518776453.0,112641202,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.02663323851959605,5.632060107,159.80613254815975,5.632071407,5.632048807,1.1264120208,5.632060107,159.80613254815975,5.632071407,5.632048807,0,0,0,0,0,0,0,0,0,0,0,0.02663323851959605,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.59393683128294014,1.0739447662109724015,1.518787309935874015,5.632071407,0
8.6.0.108.0.6.4000000,8.6.0.1,0,8.0.6.4,0,0,1518776622.0,112639332,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.026633680675592075,5.631966607,258.8010819142764,5.631984907,5.631948307,1.1263933208,5.631966607,258.8010819142764,5.631984907,5.631948307,0,0,0,0,0,0,0,0,0,0,0,0.026633680675592075,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.593937676082595014,1.0739448856849086015,1.51878747889667015,5.631984907,0
8.6.0.108.0.6.4000000,8.6.0.1,0,8.0.6.4,0,0,1518776791.0,112639428,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.02663365797631714,5.631971407,82.02438661763951,5.631977207,5.631965607,1.1263942808,5.631971407,82.02438661763951,5.631977207,5.631965607,0,0,0,0,0,0,0,0,0,0,0,0.02663365797631714,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.593938520877705014,1.0739450051572518015,1.518787647855885015,5.631965607,0
123.207.46.350172.31.69.2504029802206,123.207.46.35,40298,172.31.69.25,22,6,1518776999.0,7324765,10,7,1063.0,1297.0,744.0,0.0,106.30000000000001,239.35749645898105,976.0,0.0,185.28571428571428,363.3963466545925,322.19463696104924,2.320893571329592,457797.8125,1511648.1402101137,6106281.0,12.0,7324765.0,813862.7777777778,1990498.341676512,6106281.0,24.0,912497.0,152082.8333333333,149633.56175726975,302764.0,2703.0,0,0,0,0,328,232,1.3652315125468188,0.9556620587827732,0.0,976.0,131.11111111111114,281.9949705202077,79521.1633986928,1,2,0,7,16,0,0,0,0.0,138.8235294117647,106.3,185.28571428571428,0,0,0,0,6,3334,0,62,0,76,29200,222,4,32,0,0,0,0,1.518787800856002015,1753819.5359695172,1.518787806843542015,1.518787799824801015,0
172.31.69.250123.207.46.3502204029806,172.31.69.25,22,123.207.46.35,40298,6,1518777007.0,928,2,0,848.0,0.0,848.0,0.0,424.0,599.6265504461923,0,0,0,0,913793.1034482758,2155.1724137931033,928.0,0.0,928.0,928.0,928.0,928.0,0.0,928.0,928.0,0,0,0,0,0,1,0,0,0,64,0,2155.1724137931033,0.0,0.0,848.0,565.3333333333333,489.59302827280266,239701.33333333334,1,0,0,1,2,0,0,0,0.0,848.0,424.0,0.0,0,0,0,0,0,0,1,424,0,0,233,0,0,32,0,0,0,0,0,0,0,0,0
177.21.224.1310172.31.69.250335702306,177.21.224.131,3357,172.31.69.25,23,6,1518775629.0,22,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90909.09090909091,22.0,0.0,22.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,45454.545454545456,45454.545454545456,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,58856,0,0,20,0,0,0,0,0,0,0,0,0
8.6.0.108.0.6.4000000,8.6.0.1,0,8.0.6.4,0,0,1518776960.0,112639893,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.026633548027251767,5.6319946507,23.33452377915607,5.631996307,5.63199307,1.1263989308,5.6319946507,23.33452377915607,5.631996307,5.63199307,0,0,0,0,0,0,0,0,0,0,0,0.026633548027251767,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.593939365676135014,1.073945124629404015,1.518787816815297015,5.63199307,0
